raw_daily,raw_weekly,prefecture,date,pollen_harmonized_daily
0,0,Tottori,2018.11.28,0
0,0,Tottori,2018.11.29,0
0,0,Tottori,2018.11.30,0
0,0,Tottori,2018.12.01,0
0,0,Tottori,2018.12.02,0
0,0,Tottori,2018.12.03,0
0,0,Tottori,2018.12.04,0
0,0,Tottori,2018.12.05,0
0,0,Tottori,2018.12.06,0
0,0,Tottori,2018.12.07,0
0,0,Tottori,2018.12.08,0
0,1,Tottori,2018.12.09,0
52,1,Tottori,2018.12.10,3.1800001
0,1,Tottori,2018.12.11,0
0,1,Tottori,2018.12.12,0
0,1,Tottori,2018.12.13,0
0,1,Tottori,2018.12.14,0
0,1,Tottori,2018.12.15,0
0,1,Tottori,2018.12.16,0
0,1,Tottori,2018.12.17,0
0,1,Tottori,2018.12.18,0
0,1,Tottori,2018.12.19,0
0,1,Tottori,2018.12.20,0
51,1,Tottori,2018.12.21,3.1800001
0,1,Tottori,2018.12.22,0
0,1,Tottori,2018.12.23,0
0,1,Tottori,2018.12.24,0
0,1,Tottori,2018.12.25,0
0,1,Tottori,2018.12.26,0
48,1,Tottori,2018.12.27,3.1799998
0,1,Tottori,2018.12.28,0
0,1,Tottori,2018.12.29,0
0,0,Tottori,2018.12.30,0
0,0,Tottori,2018.12.31,0
0,0,Tottori,2019.01.01,0
0,0,Tottori,2019.01.02,0
0,0,Tottori,2019.01.03,0
0,0,Tottori,2019.01.04,0
0,0,Tottori,2019.01.05,0
0,0,Tottori,2019.01.06,0
0,0,Tottori,2019.01.07,0
0,0,Tottori,2019.01.08,0
0,0,Tottori,2019.01.09,0
0,0,Tottori,2019.01.10,0
0,0,Tottori,2019.01.11,0
0,0,Tottori,2019.01.12,0
0,0,Tottori,2019.01.13,0
0,0,Tottori,2019.01.14,0
0,0,Tottori,2019.01.15,0
0,0,Tottori,2019.01.16,0
0,0,Tottori,2019.01.17,0
0,0,Tottori,2019.01.18,0
0,0,Tottori,2019.01.19,0
8,4,Tottori,2019.01.20,3.7688887
0,4,Tottori,2019.01.21,0
10,4,Tottori,2019.01.22,4.7111106
9,4,Tottori,2019.01.23,4.2399998
0,4,Tottori,2019.01.24,0
0,4,Tottori,2019.01.25,0
0,4,Tottori,2019.01.26,0
9,3,Tottori,2019.01.27,4.77
0,3,Tottori,2019.01.28,0
0,3,Tottori,2019.01.29,0
0,3,Tottori,2019.01.30,0
0,3,Tottori,2019.01.31,0
0,3,Tottori,2019.02.01,0
9,3,Tottori,2019.02.02,4.77
9,8,Tottori,2019.02.03,4.2399998
9,8,Tottori,2019.02.04,4.2399998
9,8,Tottori,2019.02.05,4.2399998
0,8,Tottori,2019.02.06,0
18,8,Tottori,2019.02.07,8.4799995
9,8,Tottori,2019.02.08,4.2399998
0,8,Tottori,2019.02.09,0
0,3,Tottori,2019.02.10,0
0,3,Tottori,2019.02.11,0
0,3,Tottori,2019.02.12,0
0,3,Tottori,2019.02.13,0
0,3,Tottori,2019.02.14,0
20,3,Tottori,2019.02.15,9.54
0,3,Tottori,2019.02.16,0
19,37,Tottori,2019.02.17,8.2492247
20,37,Tottori,2019.02.18,8.6833944
28,37,Tottori,2019.02.19,12.156753
59,37,Tottori,2019.02.20,25.616013
58,37,Tottori,2019.02.21,25.181843
50,37,Tottori,2019.02.22,21.708487
37,37,Tottori,2019.02.23,16.06428
46,54,Tottori,2019.02.24,23.164574
79,54,Tottori,2019.02.25,39.782639
49,54,Tottori,2019.02.26,24.675306
40,54,Tottori,2019.02.27,20.143108
49,54,Tottori,2019.02.28,24.675306
50,54,Tottori,2019.03.01,25.178885
28,54,Tottori,2019.03.02,14.100176
82,62,Tottori,2019.03.03,44.415165
48,62,Tottori,2019.03.04,25.999121
48,62,Tottori,2019.03.05,25.999121
27,62,Tottori,2019.03.06,14.624504
28,62,Tottori,2019.03.07,15.166154
31,62,Tottori,2019.03.08,16.7911
100,62,Tottori,2019.03.09,54.164837
0,33,Tottori,2019.03.10,0
38,33,Tottori,2019.03.11,17.49
57,33,Tottori,2019.03.12,26.234997
27,33,Tottori,2019.03.13,12.427105
58,33,Tottori,2019.03.14,26.695261
30,33,Tottori,2019.03.15,13.807894
18,33,Tottori,2019.03.16,8.2847366
27,23,Tottori,2019.03.17,12.578216
9,23,Tottori,2019.03.18,4.1927385
27,23,Tottori,2019.03.19,12.578216
29,23,Tottori,2019.03.20,13.509935
56,23,Tottori,2019.03.21,26.088152
9,23,Tottori,2019.03.22,4.1927385
0,23,Tottori,2019.03.23,0
24,21,Tottori,2019.03.24,10.208406
40,21,Tottori,2019.03.25,17.014011
28,21,Tottori,2019.03.26,11.909808
29,21,Tottori,2019.03.27,12.335158
36,21,Tottori,2019.03.28,15.31261
0,21,Tottori,2019.03.29,0
0,21,Tottori,2019.03.30,0
9,14,Tottori,2019.03.31,4.2176843
9,14,Tottori,2019.04.01,4.2176843
10,14,Tottori,2019.04.02,4.686316
10,14,Tottori,2019.04.03,4.686316
19,14,Tottori,2019.04.04,8.9040003
38,14,Tottori,2019.04.05,17.808001
0,14,Tottori,2019.04.06,0
9,19,Tottori,2019.04.07,3.6741893
69,19,Tottori,2019.04.08,28.168785
30,19,Tottori,2019.04.09,12.247297
0,19,Tottori,2019.04.10,0
30,19,Tottori,2019.04.11,12.247297
0,19,Tottori,2019.04.12,0
10,19,Tottori,2019.04.13,4.0824323
9,18,Tottori,2019.04.14,4.0246868
10,18,Tottori,2019.04.15,4.4718742
0,18,Tottori,2019.04.16,0
30,18,Tottori,2019.04.17,13.415624
19,18,Tottori,2019.04.18,8.4965611
51,18,Tottori,2019.04.19,22.806561
9,18,Tottori,2019.04.20,4.0246868
19,16,Tottori,2019.04.21,8.3337927
20,16,Tottori,2019.04.22,8.7724133
20,16,Tottori,2019.04.23,8.7724133
29,16,Tottori,2019.04.24,12.72
9,16,Tottori,2019.04.25,3.9475861
10,16,Tottori,2019.04.26,4.3862066
9,16,Tottori,2019.04.27,3.9475861
8,4,Tottori,2019.04.28,4.2399998
0,4,Tottori,2019.04.29,0
8,4,Tottori,2019.04.30,4.2399998
8,4,Tottori,2019.05.01,4.2399998
0,4,Tottori,2019.05.02,0
0,4,Tottori,2019.05.03,0
0,4,Tottori,2019.05.04,0
9,8,Tottori,2019.05.05,4.0885711
0,8,Tottori,2019.05.06,0
0,8,Tottori,2019.05.07,0
10,8,Tottori,2019.05.08,4.5428572
0,8,Tottori,2019.05.09,0
19,8,Tottori,2019.05.10,8.6314287
18,8,Tottori,2019.05.11,8.1771421
18,15,Tottori,2019.05.12,8.4176464
0,15,Tottori,2019.05.13,0
19,15,Tottori,2019.05.14,8.885294
19,15,Tottori,2019.05.15,8.885294
19,15,Tottori,2019.05.16,8.885294
18,15,Tottori,2019.05.17,8.4176464
9,15,Tottori,2019.05.18,4.2088232
35,10,Tottori,2019.05.19,17.123077
0,10,Tottori,2019.05.20,0
0,10,Tottori,2019.05.21,0
20,10,Tottori,2019.05.22,9.7846165
0,10,Tottori,2019.05.23,0
0,10,Tottori,2019.05.24,0
10,10,Tottori,2019.05.25,4.8923082
0,4,Tottori,2019.05.26,0
9,4,Tottori,2019.05.27,4.2399998
9,4,Tottori,2019.05.28,4.2399998
0,4,Tottori,2019.05.29,0
0,4,Tottori,2019.05.30,0
9,4,Tottori,2019.05.31,4.2399998
0,4,Tottori,2019.06.01,0
0,4,Tottori,2019.06.02,0
19,4,Tottori,2019.06.03,8.6314287
0,4,Tottori,2019.06.04,0
9,4,Tottori,2019.06.05,4.0885711
0,4,Tottori,2019.06.06,0
0,4,Tottori,2019.06.07,0
0,4,Tottori,2019.06.08,0
0,1,Tottori,2019.06.09,0
0,1,Tottori,2019.06.10,0
9,1,Tottori,2019.06.11,3.1799998
0,1,Tottori,2019.06.12,0
0,1,Tottori,2019.06.13,0
0,1,Tottori,2019.06.14,0
0,1,Tottori,2019.06.15,0
0,1,Tottori,2019.06.16,0
0,1,Tottori,2019.06.17,0
0,1,Tottori,2019.06.18,0
9,1,Tottori,2019.06.19,3.1799998
0,1,Tottori,2019.06.20,0
0,1,Tottori,2019.06.21,0
0,1,Tottori,2019.06.22,0
8,2,Tottori,2019.06.23,2.9929411
0,2,Tottori,2019.06.24,0
9,2,Tottori,2019.06.25,3.3670588
0,2,Tottori,2019.06.26,0
0,2,Tottori,2019.06.27,0
0,2,Tottori,2019.06.28,0
0,2,Tottori,2019.06.29,0
0,1,Tottori,2019.06.30,0
0,1,Tottori,2019.07.01,0
0,1,Tottori,2019.07.02,0
0,1,Tottori,2019.07.03,0
0,1,Tottori,2019.07.04,0
0,1,Tottori,2019.07.05,0
8,1,Tottori,2019.07.06,3.1799996
0,2,Tottori,2019.07.07,0
46,2,Tottori,2019.07.08,3.1799996
0,2,Tottori,2019.07.09,0
46,2,Tottori,2019.07.10,3.1799996
0,2,Tottori,2019.07.11,0
0,2,Tottori,2019.07.12,0
0,2,Tottori,2019.07.13,0
0,0,Tottori,2019.07.14,0
0,0,Tottori,2019.07.15,0
0,0,Tottori,2019.07.16,0
0,0,Tottori,2019.07.17,0
0,0,Tottori,2019.07.18,0
0,0,Tottori,2019.07.19,0
0,0,Tottori,2019.07.20,0
0,0,Tottori,2019.07.21,0
0,0,Tottori,2019.07.22,0
0,0,Tottori,2019.07.23,0
0,0,Tottori,2019.07.24,0
0,0,Tottori,2019.07.25,0
0,0,Tottori,2019.07.26,0
0,0,Tottori,2019.07.27,0
0,0,Tottori,2019.07.28,0
0,0,Tottori,2019.07.29,0
0,0,Tottori,2019.07.30,0
0,0,Tottori,2019.07.31,0
0,0,Tottori,2019.08.01,0
0,0,Tottori,2019.08.02,0
0,0,Tottori,2019.08.03,0
0,2,Tottori,2019.08.04,0
46,2,Tottori,2019.08.05,3.1799996
0,2,Tottori,2019.08.06,0
46,2,Tottori,2019.08.07,3.1799996
0,2,Tottori,2019.08.08,0
0,2,Tottori,2019.08.09,0
0,2,Tottori,2019.08.10,0
0,0,Tottori,2019.08.11,0
0,0,Tottori,2019.08.12,0
0,0,Tottori,2019.08.13,0
0,0,Tottori,2019.08.14,0
0,0,Tottori,2019.08.15,0
0,0,Tottori,2019.08.16,0
0,0,Tottori,2019.08.17,0
43,3,Tottori,2019.08.18,3.2048438
42,3,Tottori,2019.08.19,3.1303124
0,3,Tottori,2019.08.20,0
43,3,Tottori,2019.08.21,3.2048438
0,3,Tottori,2019.08.22,0
0,3,Tottori,2019.08.23,0
0,3,Tottori,2019.08.24,0
0,1,Tottori,2019.08.25,0
0,1,Tottori,2019.08.26,0
0,1,Tottori,2019.08.27,0
0,1,Tottori,2019.08.28,0
0,1,Tottori,2019.08.29,0
47,1,Tottori,2019.08.30,3.1799998
0,1,Tottori,2019.08.31,0
0,1,Tottori,2019.09.01,0
0,1,Tottori,2019.09.02,0
0,1,Tottori,2019.09.03,0
0,1,Tottori,2019.09.04,0
48,1,Tottori,2019.09.05,3.1799998
0,1,Tottori,2019.09.06,0
0,1,Tottori,2019.09.07,0
0,1,Tottori,2019.09.08,0
0,1,Tottori,2019.09.09,0
0,1,Tottori,2019.09.10,0
0,1,Tottori,2019.09.11,0
0,1,Tottori,2019.09.12,0
48,1,Tottori,2019.09.13,3.1799998
0,1,Tottori,2019.09.14,0
42,5,Tottori,2019.09.15,3.5711231
0,5,Tottori,2019.09.16,0
0,5,Tottori,2019.09.17,0
97,5,Tottori,2019.09.18,8.2475939
48,5,Tottori,2019.09.19,4.0812831
0,5,Tottori,2019.09.20,0
0,5,Tottori,2019.09.21,0
40,2,Tottori,2019.09.22,2.9581397
0,2,Tottori,2019.09.23,0
0,2,Tottori,2019.09.24,0
0,2,Tottori,2019.09.25,0
0,2,Tottori,2019.09.26,0
46,2,Tottori,2019.09.27,3.4018605
0,2,Tottori,2019.09.28,0
0,2,Tottori,2019.09.29,0
48,2,Tottori,2019.09.30,3.2476594
0,2,Tottori,2019.10.01,0
0,2,Tottori,2019.10.02,0
46,2,Tottori,2019.10.03,3.1123402
0,2,Tottori,2019.10.04,0
0,2,Tottori,2019.10.05,0
0,1,Tottori,2019.10.06,0
0,1,Tottori,2019.10.07,0
0,1,Tottori,2019.10.08,0
0,1,Tottori,2019.10.09,0
0,1,Tottori,2019.10.10,0
0,1,Tottori,2019.10.11,0
0,1,Tottori,2019.10.12,0
0,2,Tottori,2019.10.13,0
0,2,Tottori,2019.10.14,0
49,2,Tottori,2019.10.15,3.1478786
0,2,Tottori,2019.10.16,0
50,2,Tottori,2019.10.17,3.212121
0,2,Tottori,2019.10.18,0
0,2,Tottori,2019.10.19,0
0,2,Tottori,2019.10.20,0
46,2,Tottori,2019.10.21,3.1799996
0,2,Tottori,2019.10.22,0
0,2,Tottori,2019.10.23,0
46,2,Tottori,2019.10.24,3.1799996
0,2,Tottori,2019.10.25,0
0,2,Tottori,2019.10.26,0
45,4,Tottori,2019.10.27,3.9475865
0,4,Tottori,2019.10.28,0
0,4,Tottori,2019.10.29,0
0,4,Tottori,2019.10.30,0
0,4,Tottori,2019.10.31,0
100,4,Tottori,2019.11.01,8.7724142
0,4,Tottori,2019.11.02,0
43,1,Tottori,2019.11.03,3.1799998
0,1,Tottori,2019.11.04,0
0,1,Tottori,2019.11.05,0
0,1,Tottori,2019.11.06,0
0,1,Tottori,2019.11.07,0
0,1,Tottori,2019.11.08,0
0,1,Tottori,2019.11.09,0
0,0,Tottori,2019.11.10,0
0,0,Tottori,2019.11.11,0
0,0,Tottori,2019.11.12,0
0,0,Tottori,2019.11.13,0
0,0,Tottori,2019.11.14,0
0,0,Tottori,2019.11.15,0
0,0,Tottori,2019.11.16,0
0,4,Tottori,2019.11.17,0
45,4,Tottori,2019.11.18,3.9749999
48,4,Tottori,2019.11.19,4.2400002
51,4,Tottori,2019.11.20,4.5050001
0,4,Tottori,2019.11.21,0
0,4,Tottori,2019.11.22,0
0,4,Tottori,2019.11.23,0
0,0,Tottori,2019.11.24,0
0,0,Tottori,2019.11.25,0
0,0,Tottori,2019.11.26,0
0,0,Tottori,2019.11.27,0
0,0,Tottori,2019.11.28,0
0,0,Tottori,2019.11.29,0
0,0,Tottori,2019.11.30,0
0,4,Tottori,2019.12.01,0
0,4,Tottori,2019.12.02,0
0,4,Tottori,2019.12.03,0
0,4,Tottori,2019.12.04,0
47,4,Tottori,2019.12.05,4.1806989
48,4,Tottori,2019.12.06,4.2696505
48,4,Tottori,2019.12.07,4.2696505
0,2,Tottori,2019.12.08,0
0,2,Tottori,2019.12.09,0
0,2,Tottori,2019.12.10,0
45,2,Tottori,2019.12.11,6.3600001
0,2,Tottori,2019.12.12,0
0,2,Tottori,2019.12.13,0
0,2,Tottori,2019.12.14,0
0,0,Tottori,2019.12.15,0
0,0,Tottori,2019.12.16,0
0,0,Tottori,2019.12.17,0
0,0,Tottori,2019.12.18,0
0,0,Tottori,2019.12.19,0
0,0,Tottori,2019.12.20,0
0,0,Tottori,2019.12.21,0
0,1,Tottori,2019.12.22,0
0,1,Tottori,2019.12.23,0
0,1,Tottori,2019.12.24,0
47,1,Tottori,2019.12.25,3.1799998
0,1,Tottori,2019.12.26,0
0,1,Tottori,2019.12.27,0
0,1,Tottori,2019.12.28,0
0,0,Tottori,2019.12.29,0
0,0,Tottori,2019.12.30,0
0,0,Tottori,2019.12.31,0
0,0,Tottori,2020.01.01,0
0,0,Tottori,2020.01.02,0
0,0,Tottori,2020.01.03,0
0,0,Tottori,2020.01.04,0
0,3,Tottori,2020.01.05,0
0,3,Tottori,2020.01.06,0
0,3,Tottori,2020.01.07,0
10,3,Tottori,2020.01.08,3.0774193
0,3,Tottori,2020.01.09,0
10,3,Tottori,2020.01.10,3.0774193
11,3,Tottori,2020.01.11,3.3851612
10,3,Tottori,2020.01.12,3.2896552
0,3,Tottori,2020.01.13,0
9,3,Tottori,2020.01.14,2.9606895
0,3,Tottori,2020.01.15,0
0,3,Tottori,2020.01.16,0
0,3,Tottori,2020.01.17,0
10,3,Tottori,2020.01.18,3.2896552
0,2,Tottori,2020.01.19,0
0,2,Tottori,2020.01.20,0
0,2,Tottori,2020.01.21,0
0,2,Tottori,2020.01.22,0
0,2,Tottori,2020.01.23,0
0,2,Tottori,2020.01.24,0
19,2,Tottori,2020.01.25,6.3600001
0,3,Tottori,2020.01.26,0
0,3,Tottori,2020.01.27,0
0,3,Tottori,2020.01.28,0
11,3,Tottori,2020.01.29,3.2793748
0,3,Tottori,2020.01.30,0
0,3,Tottori,2020.01.31,0
21,3,Tottori,2020.02.01,6.2606249
0,7,Tottori,2020.02.02,0
10,7,Tottori,2020.02.03,3.5333331
0,7,Tottori,2020.02.04,0
21,7,Tottori,2020.02.05,7.4200001
0,7,Tottori,2020.02.06,0
22,7,Tottori,2020.02.07,7.7733331
10,7,Tottori,2020.02.08,3.5333331
10,19,Tottori,2020.02.09,3.4329543
20,19,Tottori,2020.02.10,6.8659086
0,19,Tottori,2020.02.11,0
63,19,Tottori,2020.02.12,21.627613
10,19,Tottori,2020.02.13,3.4329543
53,19,Tottori,2020.02.14,18.194658
20,19,Tottori,2020.02.15,6.8659086
28,26,Tottori,2020.02.16,9.6059752
30,26,Tottori,2020.02.17,10.292116
30,26,Tottori,2020.02.18,10.292116
11,26,Tottori,2020.02.19,3.7737761
42,26,Tottori,2020.02.20,14.408962
41,26,Tottori,2020.02.21,14.065892
59,26,Tottori,2020.02.22,20.241161
57,38,Tottori,2020.02.23,18.974874
48,38,Tottori,2020.02.24,15.978843
100,38,Tottori,2020.02.25,33.289253
89,38,Tottori,2020.02.26,29.627436
50,38,Tottori,2020.02.27,16.644627
0,38,Tottori,2020.02.28,0
19,38,Tottori,2020.02.29,6.3249583
48,34,Tottori,2020.03.01,16.849869
39,34,Tottori,2020.03.02,13.690518
39,34,Tottori,2020.03.03,13.690518
66,34,Tottori,2020.03.04,23.168571
38,34,Tottori,2020.03.05,13.339479
59,34,Tottori,2020.03.06,20.711298
19,34,Tottori,2020.03.07,6.6697397
55,21,Tottori,2020.03.08,18.739285
48,21,Tottori,2020.03.09,16.354284
18,21,Tottori,2020.03.10,6.1328568
18,21,Tottori,2020.03.11,6.1328568
19,21,Tottori,2020.03.12,6.4735713
29,21,Tottori,2020.03.13,9.8807144
9,21,Tottori,2020.03.14,3.0664284
0,29,Tottori,2020.03.15,0
18,29,Tottori,2020.03.16,6.0362182
48,29,Tottori,2020.03.17,16.096582
40,29,Tottori,2020.03.18,13.413818
48,29,Tottori,2020.03.19,16.096582
37,29,Tottori,2020.03.20,12.407782
84,29,Tottori,2020.03.21,28.169018
9,17,Tottori,2020.03.22,2.9487274
29,17,Tottori,2020.03.23,9.5014544
29,17,Tottori,2020.03.24,9.5014544
30,17,Tottori,2020.03.25,9.8290911
20,17,Tottori,2020.03.26,6.5527272
19,17,Tottori,2020.03.27,6.225091
29,17,Tottori,2020.03.28,9.5014544
19,15,Tottori,2020.03.29,6.3823934
55,15,Tottori,2020.03.30,18.475349
10,15,Tottori,2020.03.31,3.3591547
19,15,Tottori,2020.04.01,6.3823934
10,15,Tottori,2020.04.02,3.3591547
10,15,Tottori,2020.04.03,3.3591547
19,15,Tottori,2020.04.04,6.3823934
39,22,Tottori,2020.04.05,15.328314
70,22,Tottori,2020.04.06,27.512358
30,22,Tottori,2020.04.07,11.791011
11,22,Tottori,2020.04.08,4.3233705
0,22,Tottori,2020.04.09,0
28,22,Tottori,2020.04.10,11.004943
0,22,Tottori,2020.04.11,0
0,13,Tottori,2020.04.12,0
0,13,Tottori,2020.04.13,0
10,13,Tottori,2020.04.14,4.6977272
31,13,Tottori,2020.04.15,14.562953
10,13,Tottori,2020.04.16,4.6977272
29,13,Tottori,2020.04.17,13.623408
8,13,Tottori,2020.04.18,3.7581816
17,7,Tottori,2020.04.19,6.0066667
0,7,Tottori,2020.04.20,0
0,7,Tottori,2020.04.21,0
19,7,Tottori,2020.04.22,6.7133331
27,7,Tottori,2020.04.23,9.54
0,7,Tottori,2020.04.24,0
0,7,Tottori,2020.04.25,0
0,5,Tottori,2020.04.26,0
27,5,Tottori,2020.04.27,9.54
9,5,Tottori,2020.04.28,3.1799998
0,5,Tottori,2020.04.29,0
0,5,Tottori,2020.04.30,0
9,5,Tottori,2020.05.01,3.1799998
0,5,Tottori,2020.05.02,0
0,6,Tottori,2020.05.03,0
9,6,Tottori,2020.05.04,2.9105084
16,6,Tottori,2020.05.05,5.1742373
8,6,Tottori,2020.05.06,2.5871186
0,6,Tottori,2020.05.07,0
9,6,Tottori,2020.05.08,2.9105084
17,6,Tottori,2020.05.09,5.4976268
9,7,Tottori,2020.05.10,5.4145947
9,7,Tottori,2020.05.11,5.4145947
19,7,Tottori,2020.05.12,11.430811
0,7,Tottori,2020.05.13,0
0,7,Tottori,2020.05.14,0
0,7,Tottori,2020.05.15,0
0,7,Tottori,2020.05.16,0
0,11,Tottori,2020.05.17,0
28,11,Tottori,2020.05.18,11.388837
9,11,Tottori,2020.05.19,3.6606977
10,11,Tottori,2020.05.20,4.0674419
20,11,Tottori,2020.05.21,8.1348839
19,11,Tottori,2020.05.22,7.7281389
0,11,Tottori,2020.05.23,0
9,8,Tottori,2020.05.24,3.3670588
10,8,Tottori,2020.05.25,3.7411764
0,8,Tottori,2020.05.26,0
10,8,Tottori,2020.05.27,3.7411764
10,8,Tottori,2020.05.28,3.7411764
10,8,Tottori,2020.05.29,3.7411764
19,8,Tottori,2020.05.30,7.1082354
0,0,Tottori,2020.05.31,0
0,0,Tottori,2020.06.01,0
0,0,Tottori,2020.06.02,0
0,0,Tottori,2020.06.03,0
0,0,Tottori,2020.06.04,0
0,0,Tottori,2020.06.05,0
0,0,Tottori,2020.06.06,0
0,4,Tottori,2020.06.07,0
19,4,Tottori,2020.06.08,8.6314287
0,4,Tottori,2020.06.09,0
0,4,Tottori,2020.06.10,0
0,4,Tottori,2020.06.11,0
0,4,Tottori,2020.06.12,0
9,4,Tottori,2020.06.13,4.0885711
0,1,Tottori,2020.06.14,0
0,1,Tottori,2020.06.15,0
0,1,Tottori,2020.06.16,0
10,1,Tottori,2020.06.17,3.1799998
0,1,Tottori,2020.06.18,0
0,1,Tottori,2020.06.19,0
0,1,Tottori,2020.06.20,0
0,1,Tottori,2020.06.21,0
0,1,Tottori,2020.06.22,0
10,1,Tottori,2020.06.23,3.1799998
0,1,Tottori,2020.06.24,0
0,1,Tottori,2020.06.25,0
0,1,Tottori,2020.06.26,0
0,1,Tottori,2020.06.27,0
0,1,Tottori,2020.06.28,0
0,1,Tottori,2020.06.29,0
0,1,Tottori,2020.06.30,0
0,1,Tottori,2020.07.01,0
0,1,Tottori,2020.07.02,0
0,1,Tottori,2020.07.03,0
0,1,Tottori,2020.07.04,0
0,2,Tottori,2020.07.05,0
48,2,Tottori,2020.07.06,3.0225742
0,2,Tottori,2020.07.07,0
0,2,Tottori,2020.07.08,0
53,2,Tottori,2020.07.09,3.3374257
0,2,Tottori,2020.07.10,0
0,2,Tottori,2020.07.11,0
0,0,Tottori,2020.07.12,0
0,0,Tottori,2020.07.13,0
0,0,Tottori,2020.07.14,0
0,0,Tottori,2020.07.15,0
0,0,Tottori,2020.07.16,0
0,0,Tottori,2020.07.17,0
0,0,Tottori,2020.07.18,0
0,2,Tottori,2020.07.19,0
53,2,Tottori,2020.07.20,3.2102859
0,2,Tottori,2020.07.21,0
52,2,Tottori,2020.07.22,3.1497145
0,2,Tottori,2020.07.23,0
0,2,Tottori,2020.07.24,0
0,2,Tottori,2020.07.25,0
47,1,Tottori,2020.07.26,3.1799998
0,1,Tottori,2020.07.27,0
0,1,Tottori,2020.07.28,0
0,1,Tottori,2020.07.29,0
0,1,Tottori,2020.07.30,0
0,1,Tottori,2020.07.31,0
0,1,Tottori,2020.08.01,0
0,2,Tottori,2020.08.02,0
0,2,Tottori,2020.08.03,0
0,2,Tottori,2020.08.04,0
0,2,Tottori,2020.08.05,0
48,2,Tottori,2020.08.06,3.2476594
0,2,Tottori,2020.08.07,0
46,2,Tottori,2020.08.08,3.1123402
0,1,Tottori,2020.08.09,0
0,1,Tottori,2020.08.10,0
0,1,Tottori,2020.08.11,0
0,1,Tottori,2020.08.12,0
0,1,Tottori,2020.08.13,0
0,1,Tottori,2020.08.14,0
48,1,Tottori,2020.08.15,3.1799998
0,1,Tottori,2020.08.16,0
0,1,Tottori,2020.08.17,0
49,1,Tottori,2020.08.18,3.1800001
0,1,Tottori,2020.08.19,0
0,1,Tottori,2020.08.20,0
0,1,Tottori,2020.08.21,0
0,1,Tottori,2020.08.22,0
0,0,Tottori,2020.08.23,0
0,0,Tottori,2020.08.24,0
0,0,Tottori,2020.08.25,0
0,0,Tottori,2020.08.26,0
0,0,Tottori,2020.08.27,0
0,0,Tottori,2020.08.28,0
0,0,Tottori,2020.08.29,0
0,0,Tottori,2020.08.30,0
0,0,Tottori,2020.08.31,0
0,0,Tottori,2020.09.01,0
0,0,Tottori,2020.09.02,0
0,0,Tottori,2020.09.03,0
0,0,Tottori,2020.09.04,0
0,0,Tottori,2020.09.05,0
0,1,Tottori,2020.09.06,0
0,1,Tottori,2020.09.07,0
51,1,Tottori,2020.09.08,3.1800001
0,1,Tottori,2020.09.09,0
0,1,Tottori,2020.09.10,0
0,1,Tottori,2020.09.11,0
0,1,Tottori,2020.09.12,0
0,0,Tottori,2020.09.13,0
0,0,Tottori,2020.09.14,0
0,0,Tottori,2020.09.15,0
0,0,Tottori,2020.09.16,0
0,0,Tottori,2020.09.17,0
0,0,Tottori,2020.09.18,0
0,0,Tottori,2020.09.19,0
95,5,Tottori,2020.09.20,6.0662646
0,5,Tottori,2020.09.21,0
49,5,Tottori,2020.09.22,3.1289153
52,5,Tottori,2020.09.23,3.3204815
0,5,Tottori,2020.09.24,0
53,5,Tottori,2020.09.25,3.3843369
0,5,Tottori,2020.09.26,0
0,2,Tottori,2020.09.27,0
0,2,Tottori,2020.09.28,0
56,2,Tottori,2020.09.29,3.2086487
0,2,Tottori,2020.09.30,0
55,2,Tottori,2020.10.01,3.1513512
0,2,Tottori,2020.10.02,0
0,2,Tottori,2020.10.03,0
100,3,Tottori,2020.10.04,6.1153841
0,3,Tottori,2020.10.05,0
0,3,Tottori,2020.10.06,0
0,3,Tottori,2020.10.07,0
0,3,Tottori,2020.10.08,0
56,3,Tottori,2020.10.09,3.4246151
0,3,Tottori,2020.10.10,0
0,5,Tottori,2020.10.11,0
0,5,Tottori,2020.10.12,0
0,5,Tottori,2020.10.13,0
56,5,Tottori,2020.10.14,5.2999997
0,5,Tottori,2020.10.15,0
57,5,Tottori,2020.10.16,5.3946428
55,5,Tottori,2020.10.17,5.2053566
0,2,Tottori,2020.10.18,0
0,2,Tottori,2020.10.19,0
0,2,Tottori,2020.10.20,0
0,2,Tottori,2020.10.21,0
55,2,Tottori,2020.10.22,6.3599997
0,2,Tottori,2020.10.23,0
0,2,Tottori,2020.10.24,0
0,2,Tottori,2020.10.25,0
0,2,Tottori,2020.10.26,0
0,2,Tottori,2020.10.27,0
0,2,Tottori,2020.10.28,0
0,2,Tottori,2020.10.29,0
0,2,Tottori,2020.10.30,0
56,2,Tottori,2020.10.31,6.3599997
52,3,Tottori,2020.11.01,3.0622222
0,3,Tottori,2020.11.02,0
53,3,Tottori,2020.11.03,3.1211109
0,3,Tottori,2020.11.04,0
0,3,Tottori,2020.11.05,0
57,3,Tottori,2020.11.06,3.3566666
0,3,Tottori,2020.11.07,0
0,1,Tottori,2020.11.08,0
0,1,Tottori,2020.11.09,0
0,1,Tottori,2020.11.10,0
0,1,Tottori,2020.11.11,0
0,1,Tottori,2020.11.12,0
0,1,Tottori,2020.11.13,0
0,1,Tottori,2020.11.14,0
0,3,Tottori,2020.11.15,0
55,3,Tottori,2020.11.16,3.259006
0,3,Tottori,2020.11.17,0
0,3,Tottori,2020.11.18,0
